Timestamp		Force Z		Comments
0   			0.08   		   		
6   			0.42   		   		
12   			0.42   		   		
17   			0.36   		   		
23   			1.35   		   		
29   			0.13   		   		
34   			1.17   		   		
40   			0.08   		   		
46   			0.48   		   		
52   			0.65   		   		
57   			0.42   		   		
63   			0.60   		   		
69   			-0.21   		   		
75   			0.94   		   		
80   			0.83   		   		
86   			1.00   		   		
92   			1.12   		   		
97   			1.00   		   		
103   			1.29   		   		
109   			1.00   		   		
115   			0.71   		   		
120   			1.00   		   		
126   			0.19   		   		
132   			0.71   		   		
138   			0.54   		   		
143   			0.19   		   		
149   			0.60   		   		
155   			0.71   		   		
160   			0.42   		   		
166   			0.13   		   		
172   			1.00   		   		
178   			0.54   		   		
183   			-0.39   		   		
189   			1.41   		   		
195   			0.32   		   		
201   			0.15   		   		
206   			0.32   		   		
212   			-0.08   		   		
218   			0.03   		   		
223   			0.96   		   		
229   			-0.31   		   		
235   			0.10   		   		
241   			0.85   		   		
246   			0.62   		   		
252   			0.68   		   		
258   			0.39   		   		
264   			-0.19   		   		
269   			0.04   		   		
275   			0.68   		   		
281   			1.06   		   		
286   			1.00   		   		
292   			0.71   		   		
298   			1.06   		   		
304   			0.13   		   		
309   			1.25   		   		
315   			0.56   		   		
321   			0.04   		   		
327   			0.79   		   		
332   			1.20   		   		
338   			0.60   		   		
344   			0.13   		   		
349   			1.23   		   		
355   			0.65   		   		
361   			0.89   		   		
367   			1.08   		   		
372   			0.79   		   		
378   			1.25   		   		
384   			0.62   		   		
389   			1.49   		   		
395   			0.48   		   		
401   			1.35   		   		
407   			1.23   		   		
412   			1.29   		   		
418   			1.00   		   		
424   			0.71   		   		
430   			1.41   		   		
435   			1.46   		   		
441   			1.81   		   		
447   			-0.91   		   		
452   			0.33   		   		
458   			1.20   		   		
464   			0.73   		   		
470   			0.56   		   		
475   			0.68   		   		
481   			1.23   		   		
487   			1.00   		   		
493   			1.17   		   		
498   			0.83   		   		
504   			0.54   		   		
510   			-1.58   		   		
515   			0.79   		   		
521   			1.49   		   		
527   			0.50   		   		
533   			1.20   		   		
538   			0.42   		   		
544   			0.94   		   		
550   			0.77   		   		
556   			0.65   		   		
561   			1.00   		   		
567   			0.21   		   		
573   			-1.24   		   		
578   			0.15   		   		
584   			0.21   		   		
590   			0.15   		   		
596   			1.52   		   		
601   			1.41   		   		
607   			0.94   		   		
613   			0.60   		   		
619   			0.36   		   		
624   			0.96   		   		
630   			1.02   		   		
636   			0.27   		   		
641   			0.73   		   		
647   			0.79   		   		
653   			0.62   		   		
659   			0.62   		   		
664   			1.20   		   		
670   			0.85   		   		
676   			0.91   		   		
682   			-0.24   		   		
687   			-0.53   		   		
693   			0.34   		   		
699   			-0.99   		   		
704   			0.17   		   		
710   			0.73   		   		
716   			-0.48   		   		
722   			0.04   		   		
727   			0.15   		   		
733   			-0.02   		   		
739   			-0.48   		   		
745   			-0.37   		   		
750   			0.85   		   		
756   			-0.25   		   		
762   			-1.12   		   		
767   			-0.18   		   		
773   			0.34   		   		
779   			0.29   		   		
785   			0.46   		   		
790   			0.81   		   		
796   			0.85   		   		
802   			0.50   		   		
808   			-0.08   		   		
813   			0.33   		   		
819   			0.27   		   		
825   			0.42   		   		
830   			0.54   		   		
836   			0.54   		   		
842   			0.42   		   		
848   			0.89   		   		
853   			-0.18   		   		
859   			0.00   		   		
865   			0.05   		   		
871   			0.00   		   		
876   			0.52   		   		
882   			0.75   		   		
