Timestamp		Force Z		Comments
0   			1.96   		   		
5   			1.85   		   		
11   			1.85   		   		
17   			1.21   		   		
22   			1.50   		   		
28   			0.63   		   		
34   			2.25   		   		
40   			1.15   		   		
45   			1.27   		   		
51   			1.15   		   		
57   			-0.26   		   		
62   			1.36   		   		
68   			1.54   		   		
74   			1.71   		   		
80   			1.65   		   		
85   			1.59   		   		
91   			0.67   		   		
97   			0.67   		   		
103   			1.13   		   		
108   			0.78   		   		
114   			1.02   		   		
120   			-1.13   		   		
125   			1.19   		   		
131   			2.75   		   		
137   			2.69   		   		
143   			1.85   		   		
148   			2.19   		   		
154   			2.43   		   		
160   			2.37   		   		
166   			2.37   		   		
171   			1.42   		   		
177   			2.12   		   		
183   			0.09   		   		
188   			1.19   		   		
194   			2.23   		   		
200   			2.14   		   		
206   			1.50   		   		
211   			1.50   		   		
217   			1.38   		   		
223   			1.91   		   		
229   			1.79   		   		
234   			2.19   		   		
240   			2.37   		   		
246   			-0.18   		   		
251   			1.10   		   		
257   			1.27   		   		
263   			2.31   		   		
269   			1.27   		   		
274   			1.38   		   		
280   			1.21   		   		
286   			1.05   		   		
292   			2.44   		   		
297   			1.69   		   		
303   			1.86   		   		
309   			0.01   		   		
314   			1.73   		   		
320   			2.31   		   		
326   			1.96   		   		
332   			1.50   		   		
337   			1.96   		   		
343   			2.02   		   		
349   			2.25   		   		
355   			2.48   		   		
360   			1.67   		   		
366   			2.43   		   		
372   			0.21   		   		
377   			2.06   		   		
383   			1.94   		   		
389   			0.96   		   		
395   			1.59   		   		
400   			1.59   		   		
406   			2.17   		   		
412   			1.07   		   		
418   			1.48   		   		
423   			1.83   		   		
429   			1.56   		   		
435   			1.67   		   		
440   			1.33   		   		
446   			1.33   		   		
452   			1.15   		   		
458   			1.19   		   		
463   			1.48   		   		
469   			1.36   		   		
475   			1.48   		   		
481   			1.36   		   		
486   			0.67   		   		
492   			2.23   		   		
498   			1.36   		   		
503   			1.71   		   		
509   			1.42   		   		
515   			1.73   		   		
521   			1.62   		   		
526   			1.85   		   		
532   			1.85   		   		
538   			2.31   		   		
544   			1.83   		   		
549   			1.48   		   		
555   			0.96   		   		
561   			0.38   		   		
566   			0.90   		   		
572   			1.04   		   		
578   			0.86   		   		
584   			1.96   		   		
589   			1.79   		   		
595   			0.28   		   		
601   			1.42   		   		
607   			0.44   		   		
612   			0.96   		   		
618   			2.12   		   		
624   			2.29   		   		
629   			1.69   		   		
635   			1.57   		   		
641   			1.57   		   		
647   			1.63   		   		
652   			1.11   		   		
658   			2.02   		   		
664   			2.54   		   		
670   			2.25   		   		
675   			1.38   		   		
681   			1.33   		   		
687   			0.96   		   		
692   			1.65   		   		
698   			1.65   		   		
704   			1.48   		   		
710   			1.02   		   		
715   			2.14   		   		
721   			1.27   		   		
727   			1.21   		   		
733   			1.67   		   		
738   			1.33   		   		
744   			0.44   		   		
750   			0.21   		   		
755   			0.50   		   		
761   			0.21   		   		
767   			1.07   		   		
773   			0.52   		   		
778   			1.67   		   		
784   			1.27   		   		
790   			-0.53   		   		
795   			1.50   		   		
801   			1.07   		   		
807   			1.19   		   		
813   			1.36   		   		
818   			0.84   		   		
824   			0.15   		   		
830   			0.73   		   		
836   			1.19   		   		
841   			0.96   		   		
847   			0.32   		   		
853   			-0.66   		   		
858   			0.03   		   		
864   			0.09   		   		
870   			1.65   		   		
876   			1.42   		   		
881   			0.90   		   		
887   			0.42   		   		
893   			0.94   		   		
899   			0.30   		   		
904   			1.05   		   		
910   			0.18   		   		
916   			-0.87   		   		
921   			0.57   		   		
927   			0.69   		   		
933   			0.98   		   		
