Timestamp		Force Z		Comments
0   			1.60   		   		
6   			0.79   		   		
11   			0.84   		   		
17   			1.42   		   		
23   			-0.86   		   		
28   			0.94   		   		
34   			0.36   		   		
40   			0.82   		   		
46   			0.88   		   		
51   			0.86   		   		
57   			0.45   		   		
63   			1.09   		   		
69   			-0.01   		   		
74   			0.80   		   		
80   			1.39   		   		
86   			-0.76   		   		
91   			1.10   		   		
97   			0.11   		   		
103   			0.81   		   		
109   			0.71   		   		
114   			0.19   		   		
120   			0.24   		   		
126   			1.81   		   		
132   			2.04   		   		
137   			1.54   		   		
143   			1.65   		   		
149   			0.21   		   		
154   			0.44   		   		
160   			0.44   		   		
166   			0.19   		   		
172   			-0.39   		   		
177   			0.19   		   		
183   			-0.05   		   		
189   			0.53   		   		
195   			0.19   		   		
200   			0.76   		   		
206   			0.48   		   		
212   			0.59   		   		
217   			-0.57   		   		
223   			-0.14   		   		
229   			0.50   		   		
235   			-0.60   		   		
240   			0.21   		   		
246   			-0.20   		   		
252   			0.19   		   		
258   			0.48   		   		
263   			0.13   		   		
269   			0.59   		   		
275   			0.13   		   		
280   			0.30   		   		
286   			0.19   		   		
292   			-0.39   		   		
298   			0.65   		   		
303   			0.07   		   		
309   			0.28   		   		
315   			0.22   		   		
321   			0.45   		   		
326   			0.16   		   		
332   			0.28   		   		
338   			0.82   		   		
343   			0.13   		   		
349   			0.65   		   		
355   			0.30   		   		
361   			1.17   		   		
366   			1.77   		   		
372   			1.19   		   		
378   			0.15   		   		
384   			-0.49   		   		
389   			-0.26   		   		
395   			0.90   		   		
401   			0.03   		   		
406   			0.26   		   		
412   			0.38   		   		
418   			0.50   		   		
424   			0.38   		   		
429   			0.50   		   		
435   			0.90   		   		
441   			1.02   		   		
447   			0.61   		   		
452   			-0.05   		   		
458   			0.48   		   		
464   			0.13   		   		
469   			-0.74   		   		
475   			-1.03   		   		
481   			-0.08   		   		
487   			-0.08   		   		
492   			-0.26   		   		
498   			0.15   		   		
504   			-0.95   		   		
510   			-0.51   		   		
515   			0.19   		   		
521   			-0.05   		   		
527   			0.53   		   		
532   			-0.57   		   		
538   			-0.26   		   		
544   			-0.60   		   		
550   			-0.78   		   		
555   			-1.13   		   		
561   			0.15   		   		
567   			-0.26   		   		
573   			-0.20   		   		
578   			-0.43   		   		
584   			0.50   		   		
590   			0.44   		   		
595   			0.71   		   		
601   			-0.86   		   		
607   			-0.86   		   		
613   			-0.68   		   		
618   			0.01   		   		
624   			-0.05   		   		
630   			0.01   		   		
636   			0.36   		   		
641   			-0.28   		   		
647   			-0.16   		   		
653   			0.21   		   		
658   			0.38   		   		
664   			-0.26   		   		
670   			-0.37   		   		
676   			-0.14   		   		
681   			0.30   		   		
687   			-0.22   		   		
693   			-0.28   		   		
699   			0.65   		   		
704   			0.59   		   		
710   			0.38   		   		
716   			0.96   		   		
721   			0.38   		   		
727   			0.50   		   		
733   			0.61   		   		
739   			0.26   		   		
744   			1.13   		   		
750   			0.21   		   		
756   			-0.20   		   		
761   			0.61   		   		
767   			0.48   		   		
773   			0.19   		   		
779   			-0.39   		   		
784   			-0.10   		   		
790   			0.24   		   		
796   			0.53   		   		
802   			0.71   		   		
807   			1.05   		   		
813   			0.94   		   		
819   			-2.19   		   		
824   			-0.20   		   		
830   			-0.60   		   		
836   			-0.26   		   		
842   			-1.01   		   		
847   			-0.60   		   		
853   			-0.28   		   		
859   			0.01   		   		
865   			-0.63   		   		
870   			-0.68   		   		
876   			-0.39   		   		
882   			-2.13   		   		
887   			0.07   		   		
893   			0.07   		   		
899   			0.53   		   		
905   			0.13   		   		
910   			-0.10   		   		
916   			-0.16   		   		
922   			0.07   		   		
928   			0.42   		   		
933   			-0.16   		   		
939   			-0.49   		   		
945   			-1.47   		   		
950   			-0.02   		   		
956   			0.09   		   		
962   			0.09   		   		
968   			-0.05   		   		
973   			0.42   		   		
979   			-0.68   		   		
985   			0.19   		   		
991   			0.19   		   		
996   			0.01   		   		
1002   			-0.05   		   		
1008   			-0.45   		   		
1013   			0.19   		   		
1019   			0.88   		   		
1025   			0.94   		   		
1031   			0.76   		   		
1036   			1.00   		   		
1042   			0.59   		   		
1048   			1.05   		   		
1054   			0.76   		   		
1059   			1.17   		   		
1065   			-0.45   		   		
1071   			0.24   		   		
1076   			0.94   		   		
1082   			0.42   		   		
1088   			0.42   		   		
1094   			0.76   		   		
1099   			-0.10   		   		
1105   			-0.10   		   		
1111   			-0.68   		   		
1117   			-0.57   		   		
1122   			-0.28   		   		
1128   			-1.15   		   		
1134   			-0.45   		   		
1139   			-0.60   		   		
1145   			1.13   		   		
1151   			-0.14   		   		
1157   			-0.43   		   		
1162   			-0.14   		   		
1168   			-0.20   		   		
1174   			0.03   		   		
1180   			0.03   		   		
1185   			0.44   		   		
1191   			0.21   		   		
1197   			0.28   		   		
1202   			-0.76   		   		
1208   			0.45   		   		
1214   			0.22   		   		
1220   			0.16   		   		
1225   			-0.02   		   		
1231   			-0.84   		   		
1237   			0.55   		   		
1243   			0.15   		   		
1248   			1.31   		   		
1254   			0.26   		   		
1260   			0.03   		   		
1265   			-0.60   		   		
1271   			-0.37   		   		
1277   			0.03   		   		
1283   			-0.16   		   		
1288   			-0.05   		   		
1294   			-0.74   		   		
1300   			-3.41   		   		
1305   			-0.57   		   		
1311   			0.53   		   		
1317   			-0.22   		   		
1323   			0.19   		   		
1328   			0.65   		   		
1334   			0.82   		   		
1340   			0.79   		   		
1346   			0.67   		   		
1351   			-0.31   		   		
1357   			0.15   		   		
1363   			-2.11   		   		
1368   			-0.39   		   		
1374   			-0.10   		   		
1380   			-0.39   		   		
1386   			-0.74   		   		
1391   			-0.74   		   		
1397   			0.05   		   		
1403   			0.34   		   		
1409   			-0.12   		   		
1414   			-0.12   		   		
1420   			0.58   		   		
1426   			0.46   		   		
1431   			0.05   		   		
1437   			0.34   		   		
1443   			-0.06   		   		
1449   			0.34   		   		
1454   			0.07   		   		
1460   			0.19   		   		
1466   			0.59   		   		
1472   			-0.16   		   		
1477   			0.30   		   		
1483   			1.00   		   		
