Timestamp		Force Z		Comments
0   			-0.30   		   		
6   			0.28   		   		
11   			0.23   		   		
17   			0.28   		   		
23   			0.05   		   		
29   			0.01   		   		
34   			-0.28   		   		
40   			0.36   		   		
46   			0.36   		   		
51   			-0.45   		   		
57   			0.88   		   		
63   			1.06   		   		
69   			0.25   		   		
74   			1.23   		   		
80   			0.36   		   		
86   			0.56   		   		
92   			-0.20   		   		
97   			0.33   		   		
103   			0.50   		   		
109   			-0.14   		   		
114   			0.23   		   		
120   			-0.35   		   		
126   			-0.35   		   		
132   			-0.93   		   		
137   			-0.76   		   		
143   			-0.74   		   		
149   			-2.19   		   		
154   			-0.91   		   		
160   			-0.86   		   		
166   			-0.74   		   		
172   			-0.68   		   		
177   			-1.32   		   		
183   			-0.39   		   		
189   			-0.22   		   		
195   			-0.45   		   		
200   			-0.28   		   		
206   			-0.80   		   		
212   			-2.83   		   		
217   			-1.03   		   		
223   			-0.16   		   		
229   			-0.28   		   		
235   			-1.49   		   		
240   			-0.28   		   		
246   			-1.26   		   		
252   			-1.03   		   		
258   			-0.28   		   		
263   			0.54   		   		
269   			-0.51   		   		
275   			-0.80   		   		
280   			0.77   		   		
286   			-0.12   		   		
292   			-0.01   		   		
298   			-0.18   		   		
303   			-0.99   		   		
309   			-1.69   		   		
315   			-1.32   		   		
321   			-0.57   		   		
326   			0.19   		   		
332   			-0.33   		   		
338   			0.07   		   		
343   			0.34   		   		
349   			0.23   		   		
355   			-0.06   		   		
361   			0.46   		   		
366   			-0.01   		   		
372   			0.01   		   		
378   			0.54   		   		
384   			0.48   		   		
389   			0.01   		   		
395   			0.13   		   		
401   			0.07   		   		
406   			0.13   		   		
412   			-0.28   		   		
418   			0.36   		   		
424   			0.54   		   		
429   			-0.01   		   		
435   			0.69   		   		
441   			-0.06   		   		
447   			-0.06   		   		
452   			0.11   		   		
458   			-0.64   		   		
464   			-0.24   		   		
469   			0.17   		   		
475   			-0.35   		   		
481   			-0.35   		   		
487   			0.42   		   		
492   			-0.51   		   		
498   			-0.22   		   		
504   			-0.28   		   		
510   			-0.86   		   		
515   			-1.03   		   		
521   			-0.28   		   		
527   			-1.15   		   		
532   			-1.03   		   		
538   			-1.03   		   		
544   			-0.91   		   		
550   			-0.62   		   		
555   			-0.68   		   		
561   			-0.86   		   		
567   			-1.26   		   		
573   			-1.09   		   		
578   			-1.49   		   		
584   			-0.86   		   		
590   			-0.51   		   		
595   			-0.16   		   		
601   			-0.39   		   		
607   			-0.68   		   		
613   			0.07   		   		
618   			-0.16   		   		
624   			0.30   		   		
630   			0.46   		   		
636   			-0.53   		   		
641   			-0.93   		   		
647   			-0.24   		   		
653   			-0.53   		   		
658   			-0.91   		   		
664   			-0.39   		   		
670   			-0.22   		   		
676   			-0.16   		   		
681   			-0.97   		   		
687   			-0.60   		   		
693   			-0.66   		   		
699   			0.09   		   		
704   			-0.02   		   		
710   			-0.08   		   		
716   			0.40   		   		
721   			-0.35   		   		
727   			-0.18   		   		
733   			-0.24   		   		
739   			-0.18   		   		
744   			-0.93   		   		
750   			-0.01   		   		
756   			-0.06   		   		
762   			-0.76   		   		
767   			-0.59   		   		
773   			-0.47   		   		
779   			0.23   		   		
784   			0.80   		   		
790   			0.11   		   		
796   			-0.01   		   		
802   			0.40   		   		
807   			0.75   		   		
813   			0.23   		   		
819   			-0.76   		   		
825   			-1.11   		   		
830   			-0.16   		   		
836   			0.54   		   		
842   			0.25   		   		
847   			0.59   		   		
853   			-0.10   		   		
859   			0.20   		   		
865   			-1.01   		   		
870   			-0.90   		   		
876   			-1.48   		   		
882   			0.03   		   		
888   			0.36   		   		
893   			0.36   		   		
899   			0.19   		   		
905   			-0.33   		   		
910   			0.54   		   		
916   			-0.68   		   		
922   			-0.45   		   		
928   			-0.10   		   		
933   			-0.97   		   		
939   			-1.03   		   		
945   			-1.88   		   		
950   			0.67   		   		
956   			0.44   		   		
962   			-0.60   		   		
968   			0.85   		   		
973   			1.23   		   		
979   			1.12   		   		
985   			1.23   		   		
991   			1.52   		   		
996   			-0.22   		   		
1002   			0.07   		   		
1008   			-1.90   		   		
1013   			1.12   		   		
1019   			1.29   		   		
1025   			0.48   		   		
1031   			1.87   		   		
1036   			0.88   		   		
1042   			0.48   		   		
1048   			1.12   		   		
1054   			0.94   		   		
1059   			0.98   		   		
1065   			0.34   		   		
1071   			-2.04   		   		
1076   			0.51   		   		
1082   			1.38   		   		
1088   			0.98   		   		
1094   			1.04   		   		
1099   			0.40   		   		
1105   			0.34   		   		
1111   			0.63   		   		
1117   			0.25   		   		
1122   			0.65   		   		
1128   			0.30   		   		
1134   			-0.16   		   		
1139   			0.94   		   		
1145   			1.44   		   		
1151   			1.09   		   		
1157   			0.57   		   		
1162   			0.34   		   		
1168   			-0.53   		   		
1174   			0.25   		   		
1180   			0.25   		   		
1185   			-0.10   		   		
1191   			0.13   		   		
1197   			0.30   		   		
1202   			0.50   		   		
1208   			0.15   		   		
1214   			0.56   		   		
1220   			0.15   		   		
1225   			0.50   		   		
1231   			-0.37   		   		
1237   			-0.37   		   		
1243   			0.50   		   		
1248   			0.09   		   		
1254   			0.04   		   		
1260   			0.51   		   		
1265   			0.75   		   		
1271   			0.05   		   		
1277   			-0.01   		   		
1283   			0.51   		   		
1288   			-0.06   		   		
1294   			0.34   		   		
1300   			0.75   		   		
1306   			0.34   		   		
1311   			1.38   		   		
1317   			0.40   		   		
1323   			-0.70   		   		
1328   			-0.59   		   		
1334   			-0.18   		   		
1340   			0.51   		   		
1346   			0.65   		   		
1351   			0.77   		   		
1357   			1.58   		   		
1363   			0.88   		   		
1369   			-0.33   		   		
1374   			0.36   		   		
1380   			0.77   		   		
1386   			0.19   		   		
1391   			-0.68   		   		
1397   			-0.74   		   		
1403   			0.01   		   		
1409   			-0.10   		   		
