Timestamp		Force Z		Comments
0   			-0.18   		   		
6   			0.22   		   		
12   			0.16   		   		
17   			0.40   		   		
23   			0.45   		   		
29   			-0.30   		   		
35   			1.03   		   		
40   			0.43   		   		
46   			0.20   		   		
52   			0.49   		   		
57   			0.14   		   		
63   			0.78   		   		
69   			-0.15   		   		
75   			0.14   		   		
80   			0.66   		   		
86   			0.32   		   		
92   			0.09   		   		
98   			0.87   		   		
103   			0.82   		   		
109   			1.45   		   		
115   			0.87   		   		
120   			0.53   		   		
126   			0.49   		   		
132   			0.37   		   		
138   			0.84   		   		
143   			0.84   		   		
149   			0.20   		   		
155   			1.24   		   		
161   			0.61   		   		
166   			0.90   		   		
172   			0.55   		   		
178   			0.43   		   		
183   			0.87   		   		
189   			0.76   		   		
195   			0.64   		   		
201   			-0.05   		   		
206   			1.05   		   		
212   			1.55   		   		
218   			0.40   		   		
224   			1.21   		   		
229   			1.26   		   		
235   			0.45   		   		
241   			1.36   		   		
246   			1.82   		   		
252   			0.90   		   		
258   			0.32   		   		
264   			0.20   		   		
269   			0.74   		   		
275   			1.26   		   		
281   			1.09   		   		
287   			0.22   		   		
292   			0.28   		   		
298   			-0.23   		   		
304   			-0.69   		   		
309   			0.01   		   		
315   			-0.17   		   		
321   			-0.05   		   		
327   			0.39   		   		
332   			1.14   		   		
338   			1.32   		   		
344   			0.51   		   		
350   			1.09   		   		
355   			1.13   		   		
361   			1.01   		   		
367   			1.07   		   		
372   			0.95   		   		
378   			0.95   		   		
384   			1.21   		   		
390   			0.63   		   		
395   			0.92   		   		
401   			1.32   		   		
407   			1.50   		   		
413   			1.19   		   		
418   			1.24   		   		
424   			1.59   		   		
430   			2.86   		   		
435   			1.88   		   		
441   			1.45   		   		
447   			1.68   		   		
453   			2.03   		   		
458   			1.05   		   		
464   			1.63   		   		
470   			0.49   		   		
476   			1.19   		   		
481   			1.30   		   		
487   			1.94   		   		
493   			1.94   		   		
498   			1.38   		   		
504   			0.92   		   		
510   			0.74   		   		
516   			1.09   		   		
521   			0.97   		   		
527   			1.44   		   		
533   			1.21   		   		
539   			0.97   		   		
544   			1.55   		   		
550   			1.21   		   		
556   			0.66   		   		
561   			0.49   		   		
567   			1.01   		   		
573   			0.61   		   		
579   			0.61   		   		
584   			0.45   		   		
590   			0.63   		   		
596   			0.69   		   		
602   			-0.01   		   		
607   			0.34   		   		
613   			0.14   		   		
619   			-0.03   		   		
624   			0.55   		   		
630   			0.49   		   		
636   			0.95   		   		
642   			0.78   		   		
647   			1.13   		   		
653   			0.84   		   		
659   			1.13   		   		
665   			0.84   		   		
670   			1.07   		   		
676   			0.72   		   		
682   			0.49   		   		
687   			0.95   		   		
693   			0.49   		   		
699   			1.09   		   		
705   			0.22   		   		
710   			0.92   		   		
716   			0.57   		   		
722   			0.57   		   		
728   			0.41   		   		
733   			0.82   		   		
739   			0.35   		   		
745   			0.01   		   		
750   			0.53   		   		
756   			0.64   		   		
762   			0.82   		   		
768   			0.30   		   		
773   			0.93   		   		
779   			1.22   		   		
785   			1.40   		   		
791   			1.92   		   		
796   			1.16   		   		
802   			0.93   		   		
808   			0.99   		   		
813   			0.71   		   		
819   			0.76   		   		
825   			0.82   		   		
831   			1.23   		   		
836   			1.40   		   		
842   			0.70   		   		
848   			1.40   		   		
854   			0.41   		   		
859   			1.05   		   		
865   			1.05   		   		
871   			0.32   		   		
876   			0.37   		   		
882   			0.66   		   		
