Timestamp		Force Z		Comments
0   			0.67   		   		
6   			-0.05   		   		
12   			0.53   		   		
17   			0.06   		   		
23   			1.63   		   		
29   			0.47   		   		
35   			0.61   		   		
40   			0.96   		   		
46   			0.67   		   		
52   			1.30   		   		
57   			1.24   		   		
63   			0.98   		   		
69   			1.50   		   		
75   			2.37   		   		
80   			1.56   		   		
86   			1.15   		   		
92   			0.53   		   		
98   			0.88   		   		
103   			0.30   		   		
109   			0.53   		   		
115   			0.59   		   		
120   			1.22   		   		
126   			1.75   		   		
132   			1.40   		   		
138   			0.47   		   		
143   			1.11   		   		
149   			0.57   		   		
155   			1.21   		   		
161   			1.38   		   		
166   			0.57   		   		
172   			0.80   		   		
178   			1.01   		   		
183   			0.61   		   		
189   			1.07   		   		
195   			1.77   		   		
201   			1.36   		   		
206   			0.86   		   		
212   			1.56   		   		
218   			0.40   		   		
224   			0.51   		   		
229   			0.45   		   		
235   			0.84   		   		
241   			-0.20   		   		
246   			1.01   		   		
252   			0.84   		   		
258   			1.13   		   		
264   			0.78   		   		
269   			1.24   		   		
275   			0.78   		   		
281   			1.07   		   		
287   			1.53   		   		
292   			1.24   		   		
298   			0.72   		   		
304   			0.67   		   		
309   			1.65   		   		
315   			1.01   		   		
321   			0.98   		   		
327   			1.61   		   		
332   			1.56   		   		
338   			0.51   		   		
344   			1.44   		   		
349   			1.22   		   		
355   			1.92   		   		
361   			1.28   		   		
367   			0.76   		   		
372   			0.64   		   		
378   			0.67   		   		
384   			1.07   		   		
390   			1.01   		   		
395   			1.36   		   		
401   			1.94   		   		
407   			-0.15   		   		
412   			0.78   		   		
418   			1.24   		   		
424   			1.24   		   		
430   			1.19   		   		
435   			0.76   		   		
441   			1.69   		   		
447   			0.59   		   		
453   			0.88   		   		
458   			1.05   		   		
464   			0.90   		   		
470   			0.67   		   		
475   			0.67   		   		
481   			0.67   		   		
487   			0.61   		   		
493   			1.30   		   		
498   			1.13   		   		
504   			1.48   		   		
510   			1.59   		   		
516   			1.59   		   		
521   			1.65   		   		
527   			1.30   		   		
533   			0.38   		   		
538   			1.59   		   		
544   			1.24   		   		
550   			1.84   		   		
556   			1.32   		   		
561   			1.15   		   		
567   			0.28   		   		
573   			0.69   		   		
579   			0.99   		   		
584   			1.51   		   		
590   			1.40   		   		
596   			1.05   		   		
601   			0.64   		   		
607   			1.24   		   		
613   			1.82   		   		
619   			1.82   		   		
624   			1.82   		   		
630   			1.71   		   		
636   			1.88   		   		
642   			1.65   		   		
647   			1.65   		   		
653   			1.48   		   		
659   			1.36   		   		
664   			1.42   		   		
670   			1.77   		   		
676   			1.77   		   		
682   			1.59   		   		
687   			1.30   		   		
693   			0.96   		   		
699   			0.90   		   		
705   			1.24   		   		
710   			1.19   		   		
716   			1.59   		   		
722   			1.46   		   		
727   			1.92   		   		
733   			2.32   		   		
739   			1.40   		   		
745   			1.92   		   		
750   			1.82   		   		
756   			1.19   		   		
762   			1.82   		   		
768   			1.71   		   		
773   			2.23   		   		
779   			1.57   		   		
785   			2.27   		   		
790   			1.69   		   		
796   			1.28   		   		
802   			2.03   		   		
808   			2.46   		   		
813   			2.11   		   		
819   			1.88   		   		
825   			2.11   		   		
831   			1.24   		   		
836   			1.92   		   		
842   			2.33   		   		
848   			1.69   		   		
853   			2.50   		   		
859   			2.50   		   		
865   			2.89   		   		
871   			2.13   		   		
876   			1.84   		   		
882   			1.38   		   		
888   			1.84   		   		
894   			2.19   		   		
899   			2.31   		   		
905   			2.08   		   		
911   			1.03   		   		
916   			1.38   		   		
922   			1.24   		   		
928   			1.77   		   		
934   			0.32   		   		
939   			1.36   		   		
945   			1.48   		   		
951   			1.01   		   		
957   			1.42   		   		
962   			0.78   		   		
968   			0.78   		   		
974   			1.30   		   		
979   			0.43   		   		
985   			1.42   		   		
991   			0.84   		   		
997   			0.55   		   		
1002   			1.19   		   		
1008   			1.82   		   		
1014   			0.84   		   		
1020   			0.67   		   		
1025   			-0.15   		   		
1031   			1.19   		   		
1037   			0.57   		   		
1042   			0.45   		   		
1048   			1.50   		   		
1054   			1.27   		   		
1060   			0.92   		   		
1065   			1.88   		   		
1071   			1.13   		   		
1077   			-0.09   		   		
1082   			0.90   		   		
1088   			1.13   		   		
1094   			-0.24   		   		
1100   			1.27   		   		
1105   			1.09   		   		
1111   			1.44   		   		
1117   			0.05   		   		
1123   			1.01   		   		
1128   			1.07   		   		
1134   			0.72   		   		
1140   			-1.08   		   		
1145   			1.01   		   		
1151   			1.65   		   		
1157   			1.88   		   		
