Timestamp		Force Z		Comments
0   			0.39   		   		
6   			0.21   		   		
12   			0.10   		   		
18   			0.33   		   		
23   			-0.31   		   		
29   			-0.48   		   		
35   			-0.08   		   		
40   			0.79   		   		
46   			0.12   		   		
52   			0.52   		   		
58   			0.41   		   		
63   			0.18   		   		
69   			0.18   		   		
75   			-0.52   		   		
81   			-0.87   		   		
86   			0.00   		   		
92   			0.29   		   		
98   			0.81   		   		
103   			0.08   		   		
109   			-0.61   		   		
115   			0.37   		   		
121   			0.43   		   		
126   			0.43   		   		
132   			1.06   		   		
138   			0.83   		   		
144   			0.08   		   		
149   			0.60   		   		
155   			1.12   		   		
161   			1.43   		   		
166   			0.39   		   		
172   			0.91   		   		
178   			1.20   		   		
184   			0.79   		   		
189   			1.01   		   		
195   			1.06   		   		
201   			-0.15   		   		
207   			1.18   		   		
212   			0.37   		   		
218   			0.62   		   		
224   			0.27   		   		
229   			0.21   		   		
235   			0.10   		   		
241   			-0.31   		   		
247   			0.33   		   		
252   			0.21   		   		
258   			0.44   		   		
264   			1.95   		   		
269   			1.20   		   		
275   			1.10   		   		
281   			0.93   		   		
287   			0.75   		   		
292   			0.52   		   		
298   			1.04   		   		
304   			1.37   		   		
310   			1.14   		   		
315   			0.73   		   		
321   			1.14   		   		
327   			-1.00   		   		
332   			1.14   		   		
338   			0.96   		   		
344   			0.62   		   		
350   			0.50   		   		
355   			0.91   		   		
361   			0.93   		   		
367   			0.75   		   		
373   			0.81   		   		
378   			0.75   		   		
384   			0.12   		   		
390   			-1.56   		   		
395   			0.81   		   		
401   			0.52   		   		
407   			-0.06   		   		
413   			0.29   		   		
418   			0.60   		   		
424   			1.17   		   		
430   			0.83   		   		
436   			1.46   		   		
441   			1.52   		   		
447   			1.70   		   		
453   			-1.02   		   		
458   			0.89   		   		
464   			0.31   		   		
470   			0.83   		   		
476   			0.15   		   		
481   			0.44   		   		
487   			0.27   		   		
493   			0.33   		   		
499   			0.96   		   		
504   			1.16   		   		
510   			1.56   		   		
516   			-0.87   		   		
521   			0.93   		   		
527   			1.56   		   		
533   			1.37   		   		
539   			2.58   		   		
544   			1.20   		   		
550   			0.85   		   		
556   			1.31   		   		
562   			1.14   		   		
567   			0.56   		   		
573   			1.02   		   		
579   			-0.43   		   		
584   			1.25   		   		
590   			0.73   		   		
596   			0.56   		   		
602   			0.85   		   		
607   			0.85   		   		
613   			1.49   		   		
619   			1.14   		   		
625   			1.31   		   		
630   			0.73   		   		
636   			1.37   		   		
642   			-0.54   		   		
647   			1.06   		   		
653   			2.05   		   		
659   			2.11   		   		
665   			0.83   		   		
670   			1.30   		   		
676   			1.04   		   		
682   			0.87   		   		
688   			0.12   		   		
693   			0.18   		   		
699   			1.39   		   		
705   			0.85   		   		
710   			1.02   		   		
716   			0.96   		   		
722   			1.20   		   		
728   			0.96   		   		
733   			0.50   		   		
739   			0.44   		   		
745   			-0.14   		   		
751   			0.10   		   		
756   			0.91   		   		
762   			0.75   		   		
768   			1.10   		   		
773   			1.04   		   		
779   			0.70   		   		
